row_id,energy
101732,1444.8779086468344
101733,1447.271732885655
101734,1449.2531267812396
101735,1450.8334118521834
101736,1452.026765449999
101737,1452.849999775073
101738,1453.3223191752807
101739,1453.4650587527058
101740,1453.3014074724404
101741,1452.8561191034596
101742,1452.1552144158
101743,1451.2256781067433
101744,1450.0951539412604
101745,1448.7916415568434
101746,1447.343198310886
101747,1445.7776494375632
101748,1444.122309625104
101749,1442.4037189416638
101750,1440.6473958165152
101751,1438.8776095300207
101752,1437.1171743901316
101753,1435.3872674722552
101754,1433.707271476797
101755,1432.094643922635
101756,1430.5648135525835
101757,1429.1311044646557
101758,1427.8046881380046
101759,1426.5945631615073
101760,1425.5075621314563
101761,1424.5483848485853
101762,1423.7196566272942
101763,1423.0220102282597
101764,1422.4541896489827
101765,1422.0131737609522
101766,1421.6943175539536
101767,1421.4915085657233
101768,1421.3973359186666
101769,1421.4032692642506
101770,1421.4998448582062
101771,1421.6768559432965
101772,1421.9235446132188
101773,1422.2287923620493
101774,1422.5813065959824
101775,1422.969800487918
101776,1423.3831636994203
101777,1423.8106216629576
101778,1424.2418813264721
101779,1424.6672614863076
101780,1425.0778060920863
101781,1425.4653791792907
101782,1425.82274037641
101783,1426.1436002351534
101784,1426.4226549444495
101785,1426.6556003033065
101786,1426.839125142137
101787,1426.9708846927167
101788,1427.0494547090261
101789,1427.0742674283356
101790,1427.0455307365028
101791,1426.9641321488791
101792,1426.8315294533058
101793,1426.6496300532467
101794,1426.420661229236
101795,1426.1470336709203
101796,1425.831200740619
101797,1425.4755159977367
101798,1425.0820915501827
101799,1424.6526597932148
101800,1424.1884410600094
101801,1423.6900196300214
101802,1423.1572304326046
101803,1422.5890586364596
101804,1421.9835541390673
101805,1421.3377627657005
101806,1420.6476757488615
101807,1419.9081988071187
101808,1419.1131418593955
101809,1418.2552301174474
101810,1417.3261369914553
101811,1416.3165389242708
101812,1415.2161919496561
101813,1414.0140294479334
101814,1412.6982802516022
101815,1411.256605945267
101816,1409.6762559073857
101817,1407.9442383561743
101818,1406.0475054058165
101819,1403.9731498969654
101820,1401.7086115630873
101821,1399.2418899040695
101822,1396.5617610052548
101823,1393.657995413816
101824,1390.5215741232043
101825,1387.1448996712002
101826,1383.521999358932
101827,1379.6487176484238
101828,1375.5228948655194
101829,1371.1445294608086
101830,1366.5159212324338
101831,1361.6417931149076
101832,1356.5293893481144
101833,1351.1885481044758
101834,1345.63174694555
101835,1339.8741197597376
101836,1333.9334441862843
101837,1327.830098869279
101838,1321.586990231443
101839,1315.229448835656
101840,1308.7850957746973
101841,1302.2836798810627
101842,1295.756886925909
101843,1289.2381223375144
101844,1282.762269279663
101845,1276.3654242794787
101846,1270.084612884356
101847,1263.9574880844266
101848,1258.0220144944292
101849,1252.316141496271
101850,1246.8774686984523
101851,1241.7429072193022
101852,1236.9483403918873
101853,1232.5282875258683
101854,1228.5155743880914
101855,1224.941014021787
101856,1221.833101444443
101857,1219.2177256521918
101858,1217.1179021977691
101859,1215.5535294064136
101860,1214.5411710630272
101861,1214.0938681338491
101862,1214.2209817801424
101863,1214.9280695984653
101864,1216.2167966650052
101865,1218.084882588824
101866,1220.526085393703
101867,1223.5302226403362
101868,1227.0832298057367
101869,1231.1672555202872
101870,1235.7607928579368
101871,1240.8388454867106
101872,1246.3731270949495
101873,1252.332292139853
101874,1258.6821956294455
101875,1265.3861793241726
101876,1272.4053814410545
101877,1279.6990667138234
101878,1287.2249734165262
101879,1294.9396737753295
101880,1302.7989440718777
101881,1310.7581406193895
101882,1318.7725777355342
101883,1326.7979038445721
101884,1334.7904718505358
101885,1342.7076999987046
101886,1350.5084195803627
101887,1358.153205974162
101888,1365.6046897172287
101889,1372.8278445498174
101890,1379.7902496329914
101891,1386.462323436896
101892,1392.8175271397977
101893,1398.83253571052
101894,1404.4873752283575
101895,1409.765525376001
101896,1414.6539864349338
101897,1419.1433105049427
101898,1423.2275970859116
101899,1426.9044535420098
101900,1430.174921352387
101901,1433.0433694455116
101902,1435.5173562481875
101903,1437.6074624233993
101904,1439.3270965824436
101905,1440.6922765283416
101906,1441.7213888345912
101907,1442.434929779734
101908,1442.85523082341
101909,1443.0061719484102
101910,1442.9128862844539
101911,1442.6014594806893
101912,1442.0986273033207
101913,1441.43147490338
101914,1440.6271411248263
101915,1439.712531111506
101916,1438.7140403199116
101917,1437.6572928563633
101918,1436.5668968394268
101919,1435.466219234761
101920,1434.37718233312
101921,1433.3200837422248
101922,1432.3134414399576
101923,1431.373865102943
101924,1430.5159545770484
101925,1429.7522260036442
101926,1429.0930657592403
101927,1428.5467120157034
101928,1428.1192633802018
101929,1427.8147137432986
101930,1427.635012139655
101931,1427.580146132776
101932,1427.64824695291
101933,1427.8357143732392
101934,1428.1373590824046
101935,1428.5465601306241
101936,1429.0554348639705
101937,1429.6550186522777
101938,1430.335451627184
101939,1431.0861696082866
101940,1431.8960963893223
101941,1432.7538345888759
101942,1433.6478523418864
101943,1434.5666632136274
101944,1435.4989968598707
101945,1436.4339581293916
101946,1437.3611725099363
101947,1438.2709160475297
101948,1439.154228122736
101949,1440.0030057442518
101950,1440.8100783077577
101951,1441.5692620721961
101952,1442.2753939177185
101953,1442.9243442645743
101954,1443.5130093442813
101955,1444.0392833308692
101956,1444.5020111355138
101957,1444.900922962085
101958,1445.2365519884502
101959,1445.5101367948282
101960,1445.7235103859946
101961,1445.8789778556927
101962,1445.9791849132089
101963,1446.0269796327161
101964,1446.025269891455
101965,1445.976879032051
101966,1445.8844023204863
101967,1445.750066768195
101968,1445.5755968472972
101969,1445.3620885518303
101970,1445.1098941486598
101971,1444.8185198146064
101972,1444.4865381815089
101973,1444.1115176021158
101974,1443.6899697174038
101975,1443.2173166472628
101976,1442.6878788482834
101977,1442.0948843864685
101978,1441.4305000654433
101979,1440.6858845313652
101980,1439.8512631551446
101981,1438.9160241701702
101982,1437.868835223613
101983,1436.6977791897173
101984,1435.3905077975564
101985,1433.9344113391594
101986,1432.316802467212
101987,1430.52511185525
101988,1428.547093275798
101989,1426.3710354806528
101990,1423.9859781159787
101991,1421.3819287955453
101992,1418.5500783745808
101993,1415.483011440125
101994,1412.1749090233036
101995,1408.6217405919149
101996,1404.8214424515036
101997,1400.7740798063971
101998,1396.4819898926817
101999,1391.9499037723083
102000,1387.1850446157366
102001,1382.1972005452424
102002,1376.9987704052307
102003,1371.6047811164594
102004,1366.032875612882
102005,1360.303270703999
102006,1354.4386845508313
102007,1348.464233818561
102008,1342.4073009473439
102009,1336.2973723241967
102010,1330.165848527645
102011,1324.0458281650365
102012,1317.9718671453245
102013,1311.9797155688566
102014,1306.1060347090593
102015,1300.3880968199085
102016,1294.8634707569508
102017,1289.5696966073856
102018,1284.5439526819914
102019,1279.822718368364
102020,1275.4414364407576
102021,1271.4341784531712
102022,1267.8333168735728
102023,1264.6692075726787
102024,1261.969886203187
102025,1259.7607818887295
102026,1258.0644514873952
102027,1256.9003374849676
102028,1256.284552347948
102029,1256.22969189212
102030,1256.7446799206734
102031,1257.8346460589023
102032,1259.5008383582087
102033,1261.7405718700838
102034,1264.5472140022357
102035,1267.9102070664242
102036,1271.815128027334
102037,1276.2437850505387
102038,1281.1743500386738
102039,1286.5815259598166
102040,1292.436747381233
102041,1298.7084122449248
102042,1305.3621426021634
102043,1312.3610716805351
102044,1319.6661543711973
102045,1327.2364979809472
102046,1335.0297098581843
102047,1343.0022583136038
102048,1351.1098431376922
102049,1359.3077718944785
102050,1367.5513381150527
102051,1375.7961975212197
102052,1383.9987384228402
102053,1392.1164425023653
102054,1400.1082323447833
102055,1407.9348022064223
102056,1415.5589287139105
102057,1422.9457584430006
102058,1430.0630695721784
102059,1436.8815051167455
102060,1443.3747755774646
102061,1449.519829189886
102062,1455.2969883194546
102063,1460.6900509513864
102064,1465.6863565956764
102065,1470.276816347546
102066,1474.455907232601
102067,1478.2216313653348
102068,1481.575440832805
102069,1484.5221295981623
102070,1487.0696940656005
102071,1489.2291642821885
102072,1491.0144080689654
102073,1492.441910643366
102074,1493.5305325400063
102075,1494.3012488598727
102076,1494.7768730357816
102077,1494.9817684450468
102078,1494.941551292095
102079,1494.6827882324114
102080,1494.2326922207653
102081,1493.6188200340457
102082,1492.8687748455702
102083,1492.0099171148454
102084,1491.0690869047044
102085,1490.072340551541
102086,1489.0447043945092
102087,1488.0099480162248
102088,1486.990379171602
102089,1486.006662280696
102090,1485.0776620380727
102091,1484.2203133580178
102092,1483.4495185271417
102093,1482.778072082181
102094,1482.216613576284
102095,1481.773608043655
102096,1481.4553536269327
102097,1481.2660154994392
102098,1481.2076848893782
102099,1481.280461720868
102100,1481.4825591056083
102101,1481.810427668978
102102,1482.2588974762416
102103,1482.8213351320644
102104,1483.4898134762836
102105,1484.2552911765947
102106,1485.1077994395555
102107,1486.036633017393
102108,1487.0305426821865
102109,1488.0779263740656
102110,1489.1670162958565
102111,1490.2860593390096
102112,1491.4234883613299
102113,1492.5680820110451
102114,1493.7091109978332
102115,1494.8364689385148
102116,1495.9407861573375
102117,1497.0135251000966
102118,1498.047056306671
102119,1499.0347141898794
102120,1499.970832182847
102121,1500.8507571286552
102122,1501.6708431009301
102123,1502.4284251576591
102124,1503.1217738279347
102125,1503.7500314225747
102126,1504.3131315302162
102127,1504.8117033135998
102128,1505.246962448613
102129,1505.6205907459466
102130,1505.9346066730789
102131,1506.1912291294086
102132,1506.3927369334963
102133,1506.5413265529482
102134,1506.638970642456
102135,1506.687279950482
102136,1506.6873711181895
102137,1506.6397428174423
102138,1506.5441625637523
102139,1506.3995663959822
102140,1506.2039734356642
102141,1505.9544171355565
102142,1505.6468947889327
102143,1505.276336617266
102144,1504.8365954727378
102145,1504.3204578980678
102146,1503.7196769779416
102147,1503.0250270981494
102148,1502.2263804071554
102149,1501.3128044529292
102150,1500.2726801488195
102151,1499.0938389101336
102152,1497.7637175123175
102153,1496.2695289295589
102154,1494.5984471606548
102155,1492.73780380989
102156,1490.6752939764806
102157,1488.3991888329235
102158,1485.8985521222246
102159,1483.1634576934123
102160,1480.1852051195567
102161,1476.9565304059827
102162,1473.4718088025038
102163,1469.7272467643697
102164,1465.721060200557
102165,1461.4536362552817
102166,1456.9276760336948
102167,1452.148315865776
102168,1447.1232249327682
102169,1441.862677330917
102170,1436.3795969405883
102171,1430.6895737598177
102172,1424.8108507000659
102173,1418.7642801972336
102174,1412.5732503194727
102175,1406.263580446414
102176,1399.863386958325
102177,1393.4029197281138
102178,1386.914370587671
102179,1380.431655295296
102180,1373.9901708513883
102181,1367.6265303484056
102182,1361.3782778371515
102183,1355.2835859474917
102184,1349.3809392558499
102185,1343.7088066070519
102186,1338.3053057412076
102187,1333.2078637388745
102188,1328.4528768810194
102189,1324.0753735619467
102190,1320.1086839162647
102191,1316.5841197831276
102192,1313.5306685485002
102193,1310.9747042938689
102194,1308.9397195211818
102195,1307.446080519606
102196,1306.5108092082837
102197,1306.14739401998
102198,1306.3656320861212
102199,1307.171504657183
102200,1308.567087339334
102201,1310.5504963535586
102202,1313.1158716358452
102203,1316.253397197776
102204,1319.949358758902
102205,1324.1862382594704
102206,1328.9428444445296
102207,1334.1944783338772
102208,1339.913131991345
102209,1346.0677186419161
102210,1352.6243318517147
102211,1359.5465311542516
102212,1366.7956512136213
102213,1374.3311313723698
102214,1382.1108621988683
102215,1390.0915454570725
102216,1398.2290638043607
102217,1406.4788564008973
102218,1414.7962965525337
102219,1423.1370675254611
102220,1431.4575326723095
102221,1439.715096088401
102222,1447.86855015529
102223,1455.878406465125
102224,1463.7072068185457
102225,1471.319811244447
102226,1478.683660236274
102227,1485.7690087098101
102228,1492.54912951199
102229,1499.000484669784
102230,1505.1028629193556
102231,1510.8394824568556
102232,1516.1970582407032
102233,1521.1658335673253
102234,1525.7395760569536
102235,1529.9155385661022
102236,1533.6943859408746
102237,1537.0800888951119
102238,1540.0797866535931
102239,1542.7036203266928
102240,1544.9645393069345
102241,1546.8780832402842
102242,1548.4621423755937
102243,1549.7366993118635
102244,1550.7235553285584
102245,1551.4460446203934
102246,1551.928739852699
102247,1552.1971525015954
102248,1552.2774314543415
102249,1552.1960633128315
102250,1551.9795777690515
102251,1551.6542613083577
102252,1551.2458823459474
102253,1550.77943071353
102254,1550.2788741939003
102255,1549.7669345486806
102256,1549.2648852085943
102257,1548.7923724924385
102258,1548.3672619023316
102259,1548.005510704323
102260,1547.7210676611435
102261,1547.5258004249936
102262,1547.4294507484265
102263,1547.439617315302
102264,1547.5617656509949
102265,1547.7992642342513
102266,1548.1534456155662
102267,1548.6236910481136
102268,1549.207536860966
102269,1549.9008005513524
102270,1550.697724358256
102271,1551.591133885346
102272,1552.5726091911104
102273,1553.6326656430558
102274,1554.7609417556223
102275,1555.9463911809405
102276,1557.1774760281264
102277,1558.4423587091255
102278,1559.7290895854835
102279,1561.0257877966471
102280,1562.320812790163
102281,1563.6029242481611
102282,1564.8614283084762
102283,1566.0863082097007
102284,1567.268337740131
102285,1568.399176150439
102286,1569.4714434758762
102287,1570.4787755182124
102288,1571.4158580512553
102289,1572.278440126025
102290,1573.063326668328
102291,1573.768350872568
102292,1574.3923271974431
102293,1574.9349860554657
102294,1575.3968915664889
102295,1575.7793439911225
102296,1576.0842686932647
102297,1576.3140936777256
102298,1576.4716179255088
102299,1576.5598728851282
102300,1576.5819795872562
102301,1576.5410039180786
102302,1576.4398126236547
102303,1576.2809326157542
102304,1576.0664161052573
102305,1575.7977140214311
102306,1575.475560059117
102307,1575.0998675527933
102308,1574.6696412000638
102309,1574.1829054495577
102310,1573.6366511356673
102311,1573.026801683572
102312,1572.3481999301691
102313,1571.5946163114472
102314,1570.7587788587307
102315,1569.8324251276006
102316,1568.8063758622054
102317,1567.6706298766876
102318,1566.4144793132552
102319,1565.0266441291126
102320,1563.495424367241
102321,1561.808868480077
102322,1559.9549557187843
102323,1557.9217903621277
102324,1555.69780534738
102325,1553.271972685599
102326,1550.6340179048673
102327,1547.774635638168
102328,1544.6857034102206
102329,1541.3604906395153
102330,1537.7938598639616
102331,1533.9824572508376
102332,1529.9248895252854
102333,1525.6218845747321
102334,1521.0764331333949
102335,1516.2939091546236
102336,1511.2821666893078
102337,1506.0516113548128
102338,1500.615244756815
102339,1494.988680529423
102340,1489.1901309924651
102341,1483.2403637738971
102342,1477.1626280861326
102343,1470.9825507256992
102344,1464.7280022353145
102345,1458.428934019914
102346,1452.1171875865257
102347,1445.8262774324025
102348,1439.5911494265013
102349,1433.4479168654325
102350,1427.4335766869733
102351,1421.5857085689627
102352,1415.9421599100342
102353,1410.540719885023
102354,1405.4187859312399
102355,1400.6130261669584
102356,1396.1590413349898
102357,1392.0910299047287
102358,1388.4414599847844
102359,1385.2407516681396
102360,1382.5169733370426
102361,1380.2955553549327
102362,1378.599024406313
102363,1377.4467615404876
102364,1376.8547867496018
102365,1376.8355726358013
102366,1377.3978894208226
102367,1378.546683224367
102368,1380.2829891834342
102369,1382.6038806115434
102370,1385.5024550089142
102371,1388.9678573319827
102372,1392.9853405294668
102373,1397.5363629418762
102374,1402.5987217505576
102375,1408.1467212798857
102376,1414.1513745604057
102377,1420.5806361921518
102378,1427.3996642165218
102379,1434.5711083726421
102380,1442.0554218198506
102381,1449.8111931699411
102382,1457.7954954351387
102383,1465.9642483068428
102384,1474.272590068127
102385,1482.675255313338
102386,1491.1269545946254
102387,1499.5827521249405
102388,1507.9984376735042
102389,1516.3308888684444
102390,1524.5384202569517
102391,1532.581115616048
102392,1540.4211401966854
102393,1548.0230298535332
102394,1555.3539542487927
102395,1562.3839516267838
102396,1569.0861330013397
102397,1575.4368539260504
102398,1581.4158523985493
102399,1587.0063518335185
102400,1592.1951284359086
102401,1596.9725426969076
102402,1601.332535144433
102403,1605.272586875917
102404,1608.793645776312
102405,1611.9000197182086
102406,1614.5992383751873
102407,1616.901885631141
102408,1618.8214048647062
102409,1620.373879673483
102410,1621.577792842999
102411,1622.4537665837356
102412,1623.0242872255524
102413,1623.3134176966698
102414,1623.3465012070549
102415,1623.1498596071856
102416,1622.7504899014853
102417,1622.1757623671285
102418,1621.453123651739
102419,1620.6098081136395
102420,1619.6725605147778
102421,1618.6673729928254
102422,1617.6192390145266
102423,1616.5519267648265
102424,1615.4877741467897
102425,1614.4475072684352
102426,1613.4500839684488
102427,1612.5125636007144
102428,1611.6500039495415
102429,1610.8753857934137
102430,1610.1995652812004
102431,1609.6312539332575
102432,1609.177025730691
102433,1608.841350426662
102434,1608.6266518890661
102435,1608.5333899913994
102436,1608.5601642849251
102437,1608.7038374413792
102438,1608.9596762301096
102439,1609.3215076094532
102440,1609.7818873536432
102441,1610.3322785203245
102442,1610.9632369834094
102443,1611.664601209884
102444,1612.4256834565808
102445,1613.2354595949662
102446,1614.0827548418536
102447,1614.9564227813912
102448,1615.8455152042773
102449,1616.7394404610552
102450,1617.6281082343485
102451,1618.5020588601653
102452,1619.3525755835933
102453,1620.171778410002
102454,1620.952698500832
102455,1621.6893323660522
102456,1622.3766754184344
102457,1623.0107347675414
102458,1623.5885214461143
102459,1624.1080225742785
102460,1624.568154266089
102461,1624.9686963710021
102462,1625.3102104190948
102463,1625.5939423849397
102464,1625.8217121170132
102465,1625.9957914788636
102466,1626.1187734193995
102467,1626.1934343307696
102468,1626.2225921546403
102469,1626.2089627739517
102470,1626.1550172534455
102471,1626.0628424976514
102472,1625.9340078492348
102473,1625.769440079365
102474,1625.5693091081923
102475,1625.3329266479807
102476,1625.0586597884178
102477,1624.7438613305678
102478,1624.3848184470821
102479,1623.9767209868073
102480,1623.5136504616369
102481,1622.9885904603839
102482,1622.3934589253702
102483,1621.7191624086142
102484,1620.9556721036445
102485,1620.0921211273237
102486,1619.1169222046274
102487,1618.0179046012265
102488,1616.78246885165
102489,1615.3977575459032
102490,1613.8508401775205
102491,1612.1289098245927
102492,1610.2194892139023
102493,1608.110643548937
102494,1605.7911973322698
102495,1603.2509522990545
102496,1600.4809035052926
102497,1597.4734505805882
102498,1594.2226011498972
102499,1590.724163477364
102500,1586.9759254611809
102501,1582.9778172309047
102502,1578.732054746074
102503,1574.2432619989738
102504,1569.5185696374422
102505,1564.5676880815015
102506,1559.4029534978918
102507,1554.0393452905794
102508,1548.4944741077777
102509,1542.7885396998115
102510,1536.9442583253424
102511,1530.9867597653351
102512,1524.943454384232
102513,1518.8438710279615
102514,1512.7194669258542
102515,1506.603411122808
102516,1500.5303432815108
102517,1494.5361100403984
102518,1488.6574814050057
102519,1482.9318499069418
102520,1477.3969155219534
102521,1472.090359544989
102522,1467.04951077801
102523,1462.3110075324696
102524,1457.910459046721
102525,1453.8821099460856
102526,1450.2585114084277
102527,1447.0702026532272
102528,1444.3454062911735
102529,1442.1097409608922
102530,1440.3859545183193
102531,1439.1936808411924
102532,1438.5492230808318
102533,1438.4653659221178
102534,1438.951219109557
102535,1440.0120941715777
102536,1441.6494159197675
102537,1443.8606699274665
102538,1446.6393868050795
102539,1449.9751636866142
102540,1453.8537229399549
102541,1458.2570077017604
102542,1463.1633134349904
102543,1468.5474543123019
102544,1474.3809628436172
102545,1480.63232079151
102546,1487.2672190896765
102547,1494.2488441472556
102548,1501.5381876245135
102549,1509.0943765334541
102550,1516.8750202703832
102551,1524.8365710091034
102552,1532.9346937537107
102553,1541.124642238354
102554,1549.3616367964137
102555,1557.6012403323377
102556,1565.7997285421684
102557,1573.9144505954312
102558,1581.9041766422813
102559,1589.7294286345034
102560,1597.352791157314
102561,1604.7391992193932
102562,1611.8562001988635
102563,1618.674187444321
102564,1625.1666033751953
102565,1631.3101102580686
102566,1637.0847272050407
102567,1642.4739323430804
102568,1647.4647294774907
102569,1652.0476789777529
102570,1656.2168930212815
102571,1659.9699957190057
102572,1663.308049032889
102573,1666.2354457757156
102574,1668.75977133044
102575,1670.8916360669857
102576,1672.6444807398361
102577,1674.0343574243352
102578,1675.0796888024106
102579,1675.80100881274
102580,1676.220687858606
102581,1676.362645893693
102582,1676.2520568068846
102583,1675.9150475720894
102584,1675.3783956406173
102585,1674.669228022698
102586,1673.8147254280404
102587,1672.8418347263726
102588,1671.7769928331531
102589,1670.6458649415854
102590,1669.473099801411
102591,1668.2821044915572
102592,1667.0948408580389
102593,1665.931645488057
102594,1664.8110747670203
102595,1663.7497762325988
102596,1662.7623870934099
102597,1661.8614604232473
102598,1661.057419190094
102599,1660.3585379265332
102600,1659.770951498685
102601,1659.2986901013935
102602,1658.9437392857928
102603,1658.7061235263766
102604,1658.5840115583003
102605,1658.5738414657924
102606,1658.6704632832125
102607,1658.8672966798047
102608,1659.1565011450837
102609,1659.5291559760988
102610,1659.9754472848579
102611,1660.4848591980535
102612,1661.046366423653
102613,1661.6486253850119
102614,1662.2801611969883
102615,1662.929547865259
102616,1663.5855792298803
102617,1664.2374283482186
102618,1664.8747932158526
102619,1665.4880269541566
102620,1666.0682508469301
102621,1666.6074488831746
102622,1667.0985427541511
102623,1667.5354465538608
102624,1667.9131007464225
102625,1668.2274852767182
102626,1668.4756120165798
102627,1668.6554970495968
102628,1668.7661135999058
102629,1668.8073266971037
102630,1668.7798109451462
102631,1668.6849530123545
102632,1668.5247406887345
102633,1668.301640558611
102634,1668.018466507553
102635,1667.6782414227275
102636,1667.2840545519216
102637,1666.8389170565315
102638,1666.3456183300586
102639,1665.8065856482035
102640,1665.2237496798768
102641,1664.598418315222
102642,1663.9311611481596
102643,1663.2217068149364
102644,1662.4688552086643
102645,1661.6704063833986
102646,1660.8231077284433
102647,1659.9226207361864
102648,1658.9635084070749
102649,1657.9392440406864
102650,1656.8422418546993
102651,1655.6639095534795
102652,1654.394722648564
102653,1653.0243200104208
102654,1651.541619810812
102655,1649.9349547057209
102656,1648.1922248132046
102657,1646.3010667539677
102658,1644.2490367649964
102659,1642.0238056615528
102660,1639.6133632052743
102661,1637.0062292640212
102662,1634.1916690001367
102663,1631.1599092086487
102664,1627.902352855084
102665,1624.4117888286135
102666,1620.6825939193823
102667,1616.7109240752611
102668,1612.4948920821212
102669,1608.0347289084536
102670,1603.3329261304018
102671,1598.394357038003
102672,1593.2263742445477
102673,1587.83888187608
102674,1582.2443807083246
102675,1576.4579849131758
102676,1570.4974094168933
102677,1564.382927209389
102678,1558.1372962985163
102679,1551.7856563829907
102680,1545.3553956683415
102681,1538.8759886310488
102682,1532.3788058926345
102683,1525.8968977300988
102684,1519.4647530664683
102685,1513.118036124024
102686,1506.8933032189261
102687,1500.8277024306383
102688,1494.958659135495
102689,1489.3235506038586
102690,1483.9593730111105
102691,1478.9024043663612
102692,1474.1878669511468
102693,1469.8495929006006
102694,1465.9196965806968
102695,1462.428257379598
102696,1459.403016445152
102697,1456.8690907910209
102698,1454.8487080356808
102699,1453.3609648274896
102700,1452.4216117872127
102701,1452.0428675230282
102702,1452.2332639699523
102703,1452.9975249808554
102704,1454.336479741332
102705,1456.2470122053014
102706,1458.7220473642305
102707,1461.750574758464
102708,1465.317709234862
102709,1469.4047885496384
102710,1473.9895070036898
102711,1479.046083911261
102712,1484.5454653075556
102713,1490.45555694211
102714,1496.7414862578653
102715,1503.365890735442
102716,1510.2892296845687
102717,1517.470116324927
102718,1524.8656667599355
102719,1532.431862265452
102720,1540.1239211870206
102721,1547.8966766260103
102722,1555.704956029844
102723,1563.5039588183374
102724,1571.2496281810256
102725,1578.899013259192
102726,1586.4106180646331
102727,1593.7447336247474
102728,1600.8637500425352
102729,1607.7324454165268
102730,1614.3182488137147
102731,1620.5914747907286
102732,1626.525527304285
102733,1632.0970711851292
102734,1637.2861697161143
102735,1642.0763872647422
102736,1646.4548562882717
102737,1650.4123084381222
102738,1653.9430699002721
102739,1657.045021490517
102740,1659.7195244180214
102741,1661.9713130021933
102742,1663.808355986939
102743,1665.241688424668
102744,1666.2852164174901
102745,1666.9554972717924
102746,1667.2714978831912
102747,1667.2543343641366
102748,1666.9269961110897
102749,1666.3140576362655
102750,1665.4413815849332
102751,1664.3358164089436
102752,1663.0248921792047
102753,1661.536517984579
102754,1659.898684293781
102755,1658.139173544957
102756,1656.2852820735543
102757,1654.3635563035234
102758,1652.3995459099633
102759,1650.417576403689
102760,1648.4405433163001
102761,1646.4897298628052
102762,1644.5846496345334
102763,1642.742915542807
102764,1640.9801358884758
102765,1639.3098380742163
102766,1637.7434201255019
102767,1636.2901298357765
102768,1634.957070997577
102769,1633.7492358559953
102770,1632.6695625983675
102771,1631.7190163923212
102772,1630.8966922132972
102773,1630.1999374462414
102774,1629.6244920334855
102775,1629.164643743814
102776,1628.8133959903016
102777,1628.562645501052
102778,1628.4033670707522
102779,1628.3258025722596
102780,1628.3196514053734
102781,1628.374259594878
102782,1628.4788048146881
102783,1628.6224747269262
102784,1628.7946361616105
102785,1628.9849928385543
102786,1629.1837295346782
102787,1629.3816408288471
102788,1629.5702428140921
102789,1629.741866435832
102790,1629.88973140902
102791,1630.0079999673803
102792,1630.0918100104805
102793,1630.1372875280217
102794,1630.141538496583
102795,1630.1026207535342
102796,1630.0194966543445
102797,1629.8919676083958
102798,1629.7205918604006
102799,1629.5065871355384
102800,1629.2517199952586
102801,1628.958183950043
102802,1628.6284685484457
102803,1628.2652217994946
102804,1627.8711083930593
102805,1627.448666250541
102806,1627.0001639758686
102807,1626.5274617687762
102808,1626.0318783296207
102809,1625.514066203394
102810,1624.9738979010503
102811,1624.4103649934766
102812,1623.8214921933777
102813,1623.204268234173
102814,1622.5545951207448
102815,1621.8672570713686
102816,1621.1359101862374
102817,1620.3530935875972
102818,1619.5102624655306
102819,1618.5978431455062
102820,1617.6053099722876
102821,1616.521283483558
102822,1615.3336490243594
102823,1614.0296946458036
102824,1612.5962668344814
102825,1611.019942332963
102826,1609.2872140541708
102827,1607.3846888564856
102828,1605.2992947309267
102829,1603.0184947761077
102830,1600.5305051919752
102831,1597.8245144048606
102832,1594.8909003646868
102833,1591.7214430259337
102834,1588.309529008362
102835,1584.6503454912472
102836,1580.7410604702725
102837,1576.5809866183263
102838,1572.171726154118
102839,1567.5172943161542
102840,1562.624219251287
102841,1557.5016163966466
102842,1552.1612357063786
102843,1546.617480392653
102844,1540.8873961606819
102845,1534.9906302854981
102846,1528.9493602142516
102847,1522.7881917600794
102848,1516.5340273130726
102849,1510.215904865851
102850,1503.864809013047
102851,1497.5134554469685
102852,1491.196050791733
102853,1484.948029953759
102854,1478.8057734689075
102855,1472.8063075732093
102856,1466.9869899894147
102857,1461.3851846252687
102858,1456.0379285348429
102859,1450.9815946460374
102860,1446.2515538480666
102861,1441.8818400704793
102862,1437.9048220096752
102863,1434.350885123618
102864,1431.2481274266202
102865,1428.6220725114422
102866,1426.495403064099
102867,1424.8877179293556
102868,1423.8153155614536
102869,1423.2910064183968
102870,1423.3239565580184
102871,1423.919564366394
102872,1425.0793719954784
102873,1426.80101271495
102874,1429.0781949936545
102875,1431.9007237284281
102876,1435.2545586275367
102877,1439.121909357347
102878,1443.4813666445132
102879,1448.3080681417507
102880,1453.5738974715027
102881,1459.2477144997767
102882,1465.2956145500289
102883,1471.6812139400738
102884,1478.36595893903
102885,1485.3094549864604
102886,1492.4698127927295
102887,1499.804007743258
102888,1507.2682489153
102889,1514.818353891026
102890,1522.4101254927518
102891,1529.9997265788893
102892,1537.5440490437431
102893,1545.0010732442206
102894,1552.3302142112855
102895,1559.492651143936
102896,1566.4516368832367
102897,1573.172784316502
102898,1579.6243269141712
102899,1585.7773508981984
102900,1591.605996894308
102901,1597.0876292432313
102902,1602.2029715241486
102903,1606.9362072400008
102904,1611.2750449922185
102905,1615.21074787623
102906,1618.7381272381372
102907,1621.855501319171
102908,1624.564619697345
102909,1626.870554827764
102910,1628.7815623171637
102911,1630.3089119156734
102912,1631.4666915095002
102913,1632.2715866816104
102914,1632.742638648871
102915,1632.9009835975191
102916,1632.7695766096
102917,1632.372903508259
